"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Sex"	"Sex Code"	"Age"	"Age Code"	Population
	"2006"	"2006"	"Male"	"M"	"48 years"	"48"	487
	"2006"	"2006"	"Male"	"M"	"49 years"	"49"	504
	"2006"	"2006"	"Male"	"M"	"50 years"	"50"	493
	"2006"	"2006"	"Male"	"M"	"51 years"	"51"	522
	"2006"	"2006"	"Male"	"M"	"52 years"	"52"	537
	"2006"	"2006"	"Male"	"M"	"53 years"	"53"	472
	"2006"	"2006"	"Male"	"M"	"54 years"	"54"	478
	"2006"	"2006"	"Male"	"M"	"55 years"	"55"	446
	"2006"	"2006"	"Male"	"M"	"56 years"	"56"	459
	"2006"	"2006"	"Male"	"M"	"57 years"	"57"	396
	"2006"	"2006"	"Male"	"M"	"58 years"	"58"	448
	"2006"	"2006"	"Male"	"M"	"59 years"	"59"	438
	"2006"	"2006"	"Male"	"M"	"60 years"	"60"	297
	"2006"	"2006"	"Male"	"M"	"61 years"	"61"	342
	"2006"	"2006"	"Male"	"M"	"62 years"	"62"	348
	"2006"	"2006"	"Male"	"M"	"63 years"	"63"	345
	"2006"	"2006"	"Male"	"M"	"64 years"	"64"	295
	"2006"	"2006"	"Male"	"M"	"65 years"	"65"	290
	"2006"	"2006"	"Male"	"M"	"66 years"	"66"	282
	"2006"	"2006"	"Male"	"M"	"67 years"	"67"	242
	"2006"	"2006"	"Male"	"M"	"68 years"	"68"	218
	"2006"	"2006"	"Male"	"M"	"69 years"	"69"	246
	"2006"	"2006"	"Male"	"M"	"70 years"	"70"	203
	"2006"	"2006"	"Male"	"M"	"71 years"	"71"	223
	"2006"	"2006"	"Male"	"M"	"72 years"	"72"	182
	"2006"	"2006"	"Male"	"M"	"73 years"	"73"	198
	"2006"	"2006"	"Male"	"M"	"74 years"	"74"	187
	"2006"	"2006"	"Male"	"M"	"75 years"	"75"	176
	"2006"	"2006"	"Male"	"M"	"76 years"	"76"	176
	"2006"	"2006"	"Male"	"M"	"77 years"	"77"	146
	"2006"	"2006"	"Male"	"M"	"78 years"	"78"	149
	"2006"	"2006"	"Male"	"M"	"79 years"	"79"	154
	"2006"	"2006"	"Male"	"M"	"80 years"	"80"	118
	"2006"	"2006"	"Male"	"M"	"81 years"	"81"	117
	"2006"	"2006"	"Male"	"M"	"82 years"	"82"	111
	"2006"	"2006"	"Male"	"M"	"83 years"	"83"	90
	"2006"	"2006"	"Male"	"M"	"84 years"	"84"	89
	"2006"	"2006"	"Male"	"M"	"85+ years"	"85+"	334
"Total"	"2006"	"2006"	"Male"	"M"			32492
"Total"	"2006"	"2006"					62771
	"2007"	"2007"	"Female"	"F"	"< 1 year"	"0"	304
	"2007"	"2007"	"Female"	"F"	"1 year"	"1"	290
	"2007"	"2007"	"Female"	"F"	"2 years"	"2"	331
	"2007"	"2007"	"Female"	"F"	"3 years"	"3"	308
	"2007"	"2007"	"Female"	"F"	"4 years"	"4"	329
	"2007"	"2007"	"Female"	"F"	"5 years"	"5"	284
	"2007"	"2007"	"Female"	"F"	"6 years"	"6"	331
	"2007"	"2007"	"Female"	"F"	"7 years"	"7"	406
	"2007"	"2007"	"Female"	"F"	"8 years"	"8"	390
	"2007"	"2007"	"Female"	"F"	"9 years"	"9"	371
	"2007"	"2007"	"Female"	"F"	"10 years"	"10"	357
	"2007"	"2007"	"Female"	"F"	"11 years"	"11"	423
	"2007"	"2007"	"Female"	"F"	"12 years"	"12"	388
	"2007"	"2007"	"Female"	"F"	"13 years"	"13"	370
	"2007"	"2007"	"Female"	"F"	"14 years"	"14"	411
	"2007"	"2007"	"Female"	"F"	"15 years"	"15"	458
	"2007"	"2007"	"Female"	"F"	"16 years"	"16"	463
	"2007"	"2007"	"Female"	"F"	"17 years"	"17"	463
	"2007"	"2007"	"Female"	"F"	"18 years"	"18"	353
	"2007"	"2007"	"Female"	"F"	"19 years"	"19"	308
	"2007"	"2007"	"Female"	"F"	"20 years"	"20"	309
	"2007"	"2007"	"Female"	"F"	"21 years"	"21"	305
	"2007"	"2007"	"Female"	"F"	"22 years"	"22"	329
	"2007"	"2007"	"Female"	"F"	"23 years"	"23"	332
	"2007"	"2007"	"Female"	"F"	"24 years"	"24"	328
	"2007"	"2007"	"Female"	"F"	"25 years"	"25"	289
	"2007"	"2007"	"Female"	"F"	"26 years"	"26"	301
	"2007"	"2007"	"Female"	"F"	"27 years"	"27"	297
	"2007"	"2007"	"Female"	"F"	"28 years"	"28"	332
	"2007"	"2007"	"Female"	"F"	"29 years"	"29"	301
	"2007"	"2007"	"Female"	"F"	"30 years"	"30"	346
	"2007"	"2007"	"Female"	"F"	"31 years"	"31"	298
	"2007"	"2007"	"Female"	"F"	"32 years"	"32"	322
	"2007"	"2007"	"Female"	"F"	"33 years"	"33"	317
	"2007"	"2007"	"Female"	"F"	"34 years"	"34"	302
	"2007"	"2007"	"Female"	"F"	"35 years"	"35"	367
	"2007"	"2007"	"Female"	"F"	"36 years"	"36"	430
	"2007"	"2007"	"Female"	"F"	"37 years"	"37"	403
	"2007"	"2007"	"Female"	"F"	"38 years"	"38"	436
	"2007"	"2007"	"Female"	"F"	"39 years"	"39"	387
	"2007"	"2007"	"Female"	"F"	"40 years"	"40"	459
	"2007"	"2007"	"Female"	"F"	"41 years"	"41"	447
	"2007"	"2007"	"Female"	"F"	"42 years"	"42"	513
	"2007"	"2007"	"Female"	"F"	"43 years"	"43"	519
	"2007"	"2007"	"Female"	"F"	"44 years"	"44"	468
	"2007"	"2007"	"Female"	"F"	"45 years"	"45"	491
	"2007"	"2007"	"Female"	"F"	"46 years"	"46"	521
	"2007"	"2007"	"Female"	"F"	"47 years"	"47"	482
	"2007"	"2007"	"Female"	"F"	"48 years"	"48"	516
	"2007"	"2007"	"Female"	"F"	"49 years"	"49"	511
	"2007"	"2007"	"Female"	"F"	"50 years"	"50"	464
	"2007"	"2007"	"Female"	"F"	"51 years"	"51"	506
	"2007"	"2007"	"Female"	"F"	"52 years"	"52"	452
	"2007"	"2007"	"Female"	"F"	"53 years"	"53"	492
	"2007"	"2007"	"Female"	"F"	"54 years"	"54"	434
	"2007"	"2007"	"Female"	"F"	"55 years"	"55"	415
	"2007"	"2007"	"Female"	"F"	"56 years"	"56"	425
	"2007"	"2007"	"Female"	"F"	"57 years"	"57"	397
	"2007"	"2007"	"Female"	"F"	"58 years"	"58"	373
	"2007"	"2007"	"Female"	"F"	"59 years"	"59"	373
	"2007"	"2007"	"Female"	"F"	"60 years"	"60"	461
	"2007"	"2007"	"Female"	"F"	"61 years"	"61"	376
	"2007"	"2007"	"Female"	"F"	"62 years"	"62"	314
	"2007"	"2007"	"Female"	"F"	"63 years"	"63"	327
	"2007"	"2007"	"Female"	"F"	"64 years"	"64"	381
	"2007"	"2007"	"Female"	"F"	"65 years"	"65"	301
	"2007"	"2007"	"Female"	"F"	"66 years"	"66"	274
	"2007"	"2007"	"Female"	"F"	"67 years"	"67"	254
	"2007"	"2007"	"Female"	"F"	"68 years"	"68"	297
	"2007"	"2007"	"Female"	"F"	"69 years"	"69"	227
	"2007"	"2007"	"Female"	"F"	"70 years"	"70"	222
	"2007"	"2007"	"Female"	"F"	"71 years"	"71"	236
	"2007"	"2007"	"Female"	"F"	"72 years"	"72"	235
	"2007"	"2007"	"Female"	"F"	"73 years"	"73"	218
	"2007"	"2007"	"Female"	"F"	"74 years"	"74"	219
	"2007"	"2007"	"Female"	"F"	"75 years"	"75"	217
	"2007"	"2007"	"Female"	"F"	"76 years"	"76"	199
	"2007"	"2007"	"Female"	"F"	"77 years"	"77"	198
	"2007"	"2007"	"Female"	"F"	"78 years"	"78"	205
	"2007"	"2007"	"Female"	"F"	"79 years"	"79"	179
	"2007"	"2007"	"Female"	"F"	"80 years"	"80"	173
	"2007"	"2007"	"Female"	"F"	"81 years"	"81"	205
	"2007"	"2007"	"Female"	"F"	"82 years"	"82"	165
	"2007"	"2007"	"Female"	"F"	"83 years"	"83"	149
	"2007"	"2007"	"Female"	"F"	"84 years"	"84"	132
	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	898
"Total"	"2007"	"2007"	"Female"	"F"			30389
	"2007"	"2007"	"Male"	"M"	"< 1 year"	"0"	373
	"2007"	"2007"	"Male"	"M"	"1 year"	"1"	333
	"2007"	"2007"	"Male"	"M"	"2 years"	"2"	340
	"2007"	"2007"	"Male"	"M"	"3 years"	"3"	337
	"2007"	"2007"	"Male"	"M"	"4 years"	"4"	314
	"2007"	"2007"	"Male"	"M"	"5 years"	"5"	396
	"2007"	"2007"	"Male"	"M"	"6 years"	"6"	348
	"2007"	"2007"	"Male"	"M"	"7 years"	"7"	371
	"2007"	"2007"	"Male"	"M"	"8 years"	"8"	440
	"2007"	"2007"	"Male"	"M"	"9 years"	"9"	358
	"2007"	"2007"	"Male"	"M"	"10 years"	"10"	408
	"2007"	"2007"	"Male"	"M"	"11 years"	"11"	426
	"2007"	"2007"	"Male"	"M"	"12 years"	"12"	422
	"2007"	"2007"	"Male"	"M"	"13 years"	"13"	462
	"2007"	"2007"	"Male"	"M"	"14 years"	"14"	465
	"2007"	"2007"	"Male"	"M"	"15 years"	"15"	477
	"2007"	"2007"	"Male"	"M"	"16 years"	"16"	470
	"2007"	"2007"	"Male"	"M"	"17 years"	"17"	573
	"2007"	"2007"	"Male"	"M"	"18 years"	"18"	505
	"2007"	"2007"	"Male"	"M"	"19 years"	"19"	512
	"2007"	"2007"	"Male"	"M"	"20 years"	"20"	583
	"2007"	"2007"	"Male"	"M"	"21 years"	"21"	464
	"2007"	"2007"	"Male"	"M"	"22 years"	"22"	403
	"2007"	"2007"	"Male"	"M"	"23 years"	"23"	392
	"2007"	"2007"	"Male"	"M"	"24 years"	"24"	405
	"2007"	"2007"	"Male"	"M"	"25 years"	"25"	365
	"2007"	"2007"	"Male"	"M"	"26 years"	"26"	380
	"2007"	"2007"	"Male"	"M"	"27 years"	"27"	391
	"2007"	"2007"	"Male"	"M"	"28 years"	"28"	420
	"2007"	"2007"	"Male"	"M"	"29 years"	"29"	366
	"2007"	"2007"	"Male"	"M"	"30 years"	"30"	352
	"2007"	"2007"	"Male"	"M"	"31 years"	"31"	386
	"2007"	"2007"	"Male"	"M"	"32 years"	"32"	411
	"2007"	"2007"	"Male"	"M"	"33 years"	"33"	371
	"2007"	"2007"	"Male"	"M"	"34 years"	"34"	382
	"2007"	"2007"	"Male"	"M"	"35 years"	"35"	452
	"2007"	"2007"	"Male"	"M"	"36 years"	"36"	531
	"2007"	"2007"	"Male"	"M"	"37 years"	"37"	503
	"2007"	"2007"	"Male"	"M"	"38 years"	"38"	457
	"2007"	"2007"	"Male"	"M"	"39 years"	"39"	515
	"2007"	"2007"	"Male"	"M"	"40 years"	"40"	504
	"2007"	"2007"	"Male"	"M"	"41 years"	"41"	451
	"2007"	"2007"	"Male"	"M"	"42 years"	"42"	542
	"2007"	"2007"	"Male"	"M"	"43 years"	"43"	540
	"2007"	"2007"	"Male"	"M"	"44 years"	"44"	584
	"2007"	"2007"	"Male"	"M"	"45 years"	"45"	551
	"2007"	"2007"	"Male"	"M"	"46 years"	"46"	527
	"2007"	"2007"	"Male"	"M"	"47 years"	"47"	541
	"2007"	"2007"	"Male"	"M"	"48 years"	"48"	540
	"2007"	"2007"	"Male"	"M"	"49 years"	"49"	483
	"2007"	"2007"	"Male"	"M"	"50 years"	"50"	516
	"2007"	"2007"	"Male"	"M"	"51 years"	"51"	490
	"2007"	"2007"	"Male"	"M"	"52 years"	"52"	540
	"2007"	"2007"	"Male"	"M"	"53 years"	"53"	500
	"2007"	"2007"	"Male"	"M"	"54 years"	"54"	520
	"2007"	"2007"	"Male"	"M"	"55 years"	"55"	435
	"2007"	"2007"	"Male"	"M"	"56 years"	"56"	471
	"2007"	"2007"	"Male"	"M"	"57 years"	"57"	416
	"2007"	"2007"	"Male"	"M"	"58 years"	"58"	422
	"2007"	"2007"	"Male"	"M"	"59 years"	"59"	430
	"2007"	"2007"	"Male"	"M"	"60 years"	"60"	465
	"2007"	"2007"	"Male"	"M"	"61 years"	"61"	281
	"2007"	"2007"	"Male"	"M"	"62 years"	"62"	368
	"2007"	"2007"	"Male"	"M"	"63 years"	"63"	310
	"2007"	"2007"	"Male"	"M"	"64 years"	"64"	347
	"2007"	"2007"	"Male"	"M"	"65 years"	"65"	303
	"2007"	"2007"	"Male"	"M"	"66 years"	"66"	279
	"2007"	"2007"	"Male"	"M"	"67 years"	"67"	277
	"2007"	"2007"	"Male"	"M"	"68 years"	"68"	230
	"2007"	"2007"	"Male"	"M"	"69 years"	"69"	233
	"2007"	"2007"	"Male"	"M"	"70 years"	"70"	219
	"2007"	"2007"	"Male"	"M"	"71 years"	"71"	194
	"2007"	"2007"	"Male"	"M"	"72 years"	"72"	214
	"2007"	"2007"	"Male"	"M"	"73 years"	"73"	182
	"2007"	"2007"	"Male"	"M"	"74 years"	"74"	176
	"2007"	"2007"	"Male"	"M"	"75 years"	"75"	172
	"2007"	"2007"	"Male"	"M"	"76 years"	"76"	179
	"2007"	"2007"	"Male"	"M"	"77 years"	"77"	170
	"2007"	"2007"	"Male"	"M"	"78 years"	"78"	134
	"2007"	"2007"	"Male"	"M"	"79 years"	"79"	153
	"2007"	"2007"	"Male"	"M"	"80 years"	"80"	136
	"2007"	"2007"	"Male"	"M"	"81 years"	"81"	113
	"2007"	"2007"	"Male"	"M"	"82 years"	"82"	123
	"2007"	"2007"	"Male"	"M"	"83 years"	"83"	92
	"2007"	"2007"	"Male"	"M"	"84 years"	"84"	91
	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	362
"Total"	"2007"	"2007"	"Male"	"M"			32665
"Total"	"2007"	"2007"					63054
	"2008"	"2008"	"Female"	"F"	"< 1 year"	"0"	299
	"2008"	"2008"	"Female"	"F"	"1 year"	"1"	313
	"2008"	"2008"	"Female"	"F"	"2 years"	"2"	284
	"2008"	"2008"	"Female"	"F"	"3 years"	"3"	338
	"2008"	"2008"	"Female"	"F"	"4 years"	"4"	320
	"2008"	"2008"	"Female"	"F"	"5 years"	"5"	325
	"2008"	"2008"	"Female"	"F"	"6 years"	"6"	287
	"2008"	"2008"	"Female"	"F"	"7 years"	"7"	376
	"2008"	"2008"	"Female"	"F"	"8 years"	"8"	429
	"2008"	"2008"	"Female"	"F"	"9 years"	"9"	353
	"2008"	"2008"	"Female"	"F"	"10 years"	"10"	368
	"2008"	"2008"	"Female"	"F"	"11 years"	"11"	354
	"2008"	"2008"	"Female"	"F"	"12 years"	"12"	438
	"2008"	"2008"	"Female"	"F"	"13 years"	"13"	370
	"2008"	"2008"	"Female"	"F"	"14 years"	"14"	378
	"2008"	"2008"	"Female"	"F"	"15 years"	"15"	415
	"2008"	"2008"	"Female"	"F"	"16 years"	"16"	420
	"2008"	"2008"	"Female"	"F"	"17 years"	"17"	463
	"2008"	"2008"	"Female"	"F"	"18 years"	"18"	363
	"2008"	"2008"	"Female"	"F"	"19 years"	"19"	300
	"2008"	"2008"	"Female"	"F"	"20 years"	"20"	330
	"2008"	"2008"	"Female"	"F"	"21 years"	"21"	303
	"2008"	"2008"	"Female"	"F"	"22 years"	"22"	316
	"2008"	"2008"	"Female"	"F"	"23 years"	"23"	345
	"2008"	"2008"	"Female"	"F"	"24 years"	"24"	344
	"2008"	"2008"	"Female"	"F"	"25 years"	"25"	332
	"2008"	"2008"	"Female"	"F"	"26 years"	"26"	315
	"2008"	"2008"	"Female"	"F"	"27 years"	"27"	278
	"2008"	"2008"	"Female"	"F"	"28 years"	"28"	312
	"2008"	"2008"	"Female"	"F"	"29 years"	"29"	334
	"2008"	"2008"	"Female"	"F"	"30 years"	"30"	327
	"2008"	"2008"	"Female"	"F"	"31 years"	"31"	326
	"2008"	"2008"	"Female"	"F"	"32 years"	"32"	333
	"2008"	"2008"	"Female"	"F"	"33 years"	"33"	328
	"2008"	"2008"	"Female"	"F"	"34 years"	"34"	283
	"2008"	"2008"	"Female"	"F"	"35 years"	"35"	343
	"2008"	"2008"	"Female"	"F"	"36 years"	"36"	349
	"2008"	"2008"	"Female"	"F"	"37 years"	"37"	431
	"2008"	"2008"	"Female"	"F"	"38 years"	"38"	429
	"2008"	"2008"	"Female"	"F"	"39 years"	"39"	397
	"2008"	"2008"	"Female"	"F"	"40 years"	"40"	430
	"2008"	"2008"	"Female"	"F"	"41 years"	"41"	459
	"2008"	"2008"	"Female"	"F"	"42 years"	"42"	454
	"2008"	"2008"	"Female"	"F"	"43 years"	"43"	508
	"2008"	"2008"	"Female"	"F"	"44 years"	"44"	508
	"2008"	"2008"	"Female"	"F"	"45 years"	"45"	463
	"2008"	"2008"	"Female"	"F"	"46 years"	"46"	486
	"2008"	"2008"	"Female"	"F"	"47 years"	"47"	512
	"2008"	"2008"	"Female"	"F"	"48 years"	"48"	498
	"2008"	"2008"	"Female"	"F"	"49 years"	"49"	530
	"2008"	"2008"	"Female"	"F"	"50 years"	"50"	492
	"2008"	"2008"	"Female"	"F"	"51 years"	"51"	477
	"2008"	"2008"	"Female"	"F"	"52 years"	"52"	517
	"2008"	"2008"	"Female"	"F"	"53 years"	"53"	452
	"2008"	"2008"	"Female"	"F"	"54 years"	"54"	488
	"2008"	"2008"	"Female"	"F"	"55 years"	"55"	436
	"2008"	"2008"	"Female"	"F"	"56 years"	"56"	404
	"2008"	"2008"	"Female"	"F"	"57 years"	"57"	439
	"2008"	"2008"	"Female"	"F"	"58 years"	"58"	391
	"2008"	"2008"	"Female"	"F"	"59 years"	"59"	362
	"2008"	"2008"	"Female"	"F"	"60 years"	"60"	372
	"2008"	"2008"	"Female"	"F"	"61 years"	"61"	513
	"2008"	"2008"	"Female"	"F"	"62 years"	"62"	339
	"2008"	"2008"	"Female"	"F"	"63 years"	"63"	307
	"2008"	"2008"	"Female"	"F"	"64 years"	"64"	335
	"2008"	"2008"	"Female"	"F"	"65 years"	"65"	388
	"2008"	"2008"	"Female"	"F"	"66 years"	"66"	278
	"2008"	"2008"	"Female"	"F"	"67 years"	"67"	276
	"2008"	"2008"	"Female"	"F"	"68 years"	"68"	260
	"2008"	"2008"	"Female"	"F"	"69 years"	"69"	277
	"2008"	"2008"	"Female"	"F"	"70 years"	"70"	221
	"2008"	"2008"	"Female"	"F"	"71 years"	"71"	207
	"2008"	"2008"	"Female"	"F"	"72 years"	"72"	245
	"2008"	"2008"	"Female"	"F"	"73 years"	"73"	213
	"2008"	"2008"	"Female"	"F"	"74 years"	"74"	224
	"2008"	"2008"	"Female"	"F"	"75 years"	"75"	205
	"2008"	"2008"	"Female"	"F"	"76 years"	"76"	220
	"2008"	"2008"	"Female"	"F"	"77 years"	"77"	188
	"2008"	"2008"	"Female"	"F"	"78 years"	"78"	193
	"2008"	"2008"	"Female"	"F"	"79 years"	"79"	184
	"2008"	"2008"	"Female"	"F"	"80 years"	"80"	174
	"2008"	"2008"	"Female"	"F"	"81 years"	"81"	161
	"2008"	"2008"	"Female"	"F"	"82 years"	"82"	193
	"2008"	"2008"	"Female"	"F"	"83 years"	"83"	146
	"2008"	"2008"	"Female"	"F"	"84 years"	"84"	147
	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	882
"Total"	"2008"	"2008"	"Female"	"F"			30402
	"2008"	"2008"	"Male"	"M"	"< 1 year"	"0"	391
	"2008"	"2008"	"Male"	"M"	"1 year"	"1"	377
	"2008"	"2008"	"Male"	"M"	"2 years"	"2"	310
	"2008"	"2008"	"Male"	"M"	"3 years"	"3"	362
	"2008"	"2008"	"Male"	"M"	"4 years"	"4"	335
	"2008"	"2008"	"Male"	"M"	"5 years"	"5"	319
	"2008"	"2008"	"Male"	"M"	"6 years"	"6"	400
	"2008"	"2008"	"Male"	"M"	"7 years"	"7"	361
	"2008"	"2008"	"Male"	"M"	"8 years"	"8"	395
	"2008"	"2008"	"Male"	"M"	"9 years"	"9"	412
	"2008"	"2008"	"Male"	"M"	"10 years"	"10"	344
	"2008"	"2008"	"Male"	"M"	"11 years"	"11"	420
	"2008"	"2008"	"Male"	"M"	"12 years"	"12"	410
	"2008"	"2008"	"Male"	"M"	"13 years"	"13"	447
	"2008"	"2008"	"Male"	"M"	"14 years"	"14"	472
	"2008"	"2008"	"Male"	"M"	"15 years"	"15"	448
	"2008"	"2008"	"Male"	"M"	"16 years"	"16"	497
	"2008"	"2008"	"Male"	"M"	"17 years"	"17"	494
	"2008"	"2008"	"Male"	"M"	"18 years"	"18"	564
	"2008"	"2008"	"Male"	"M"	"19 years"	"19"	490
	"2008"	"2008"	"Male"	"M"	"20 years"	"20"	565
	"2008"	"2008"	"Male"	"M"	"21 years"	"21"	514
	"2008"	"2008"	"Male"	"M"	"22 years"	"22"	387
	"2008"	"2008"	"Male"	"M"	"23 years"	"23"	419
	"2008"	"2008"	"Male"	"M"	"24 years"	"24"	380
	"2008"	"2008"	"Male"	"M"	"25 years"	"25"	420
	"2008"	"2008"	"Male"	"M"	"26 years"	"26"	367
	"2008"	"2008"	"Male"	"M"	"27 years"	"27"	405
	"2008"	"2008"	"Male"	"M"	"28 years"	"28"	434
	"2008"	"2008"	"Male"	"M"	"29 years"	"29"	394
	"2008"	"2008"	"Male"	"M"	"30 years"	"30"	350
	"2008"	"2008"	"Male"	"M"	"31 years"	"31"	383
	"2008"	"2008"	"Male"	"M"	"32 years"	"32"	397
	"2008"	"2008"	"Male"	"M"	"33 years"	"33"	432
	"2008"	"2008"	"Male"	"M"	"34 years"	"34"	347
	"2008"	"2008"	"Male"	"M"	"35 years"	"35"	403
	"2008"	"2008"	"Male"	"M"	"36 years"	"36"	485
	"2008"	"2008"	"Male"	"M"	"37 years"	"37"	505
	"2008"	"2008"	"Male"	"M"	"38 years"	"38"	418
	"2008"	"2008"	"Male"	"M"	"39 years"	"39"	495
	"2008"	"2008"	"Male"	"M"	"40 years"	"40"	527
	"2008"	"2008"	"Male"	"M"	"41 years"	"41"	465
	"2008"	"2008"	"Male"	"M"	"42 years"	"42"	487
	"2008"	"2008"	"Male"	"M"	"43 years"	"43"	522
	"2008"	"2008"	"Male"	"M"	"44 years"	"44"	579
	"2008"	"2008"	"Male"	"M"	"45 years"	"45"	539
	"2008"	"2008"	"Male"	"M"	"46 years"	"46"	545
	"2008"	"2008"	"Male"	"M"	"47 years"	"47"	542
	"2008"	"2008"	"Male"	"M"	"48 years"	"48"	524
	"2008"	"2008"	"Male"	"M"	"49 years"	"49"	551
	"2008"	"2008"	"Male"	"M"	"50 years"	"50"	491
	"2008"	"2008"	"Male"	"M"	"51 years"	"51"	510
	"2008"	"2008"	"Male"	"M"	"52 years"	"52"	504
	"2008"	"2008"	"Male"	"M"	"53 years"	"53"	503
	"2008"	"2008"	"Male"	"M"	"54 years"	"54"	574
	"2008"	"2008"	"Male"	"M"	"55 years"	"55"	471
	"2008"	"2008"	"Male"	"M"	"56 years"	"56"	456
	"2008"	"2008"	"Male"	"M"	"57 years"	"57"	431
	"2008"	"2008"	"Male"	"M"	"58 years"	"58"	446
	"2008"	"2008"	"Male"	"M"	"59 years"	"59"	394
	"2008"	"2008"	"Male"	"M"	"60 years"	"60"	460
	"2008"	"2008"	"Male"	"M"	"61 years"	"61"	438
	"2008"	"2008"	"Male"	"M"	"62 years"	"62"	307
	"2008"	"2008"	"Male"	"M"	"63 years"	"63"	334
	"2008"	"2008"	"Male"	"M"	"64 years"	"64"	312
	"2008"	"2008"	"Male"	"M"	"65 years"	"65"	354
	"2008"	"2008"	"Male"	"M"	"66 years"	"66"	291
	"2008"	"2008"	"Male"	"M"	"67 years"	"67"	269
	"2008"	"2008"	"Male"	"M"	"68 years"	"68"	266
	"2008"	"2008"	"Male"	"M"	"69 years"	"69"	249
	"2008"	"2008"	"Male"	"M"	"70 years"	"70"	206
	"2008"	"2008"	"Male"	"M"	"71 years"	"71"	221
	"2008"	"2008"	"Male"	"M"	"72 years"	"72"	184
	"2008"	"2008"	"Male"	"M"	"73 years"	"73"	209
	"2008"	"2008"	"Male"	"M"	"74 years"	"74"	173
	"2008"	"2008"	"Male"	"M"	"75 years"	"75"	151
	"2008"	"2008"	"Male"	"M"	"76 years"	"76"	180
	"2008"	"2008"	"Male"	"M"	"77 years"	"77"	171
	"2008"	"2008"	"Male"	"M"	"78 years"	"78"	149
	"2008"	"2008"	"Male"	"M"	"79 years"	"79"	137
	"2008"	"2008"	"Male"	"M"	"80 years"	"80"	126
	"2008"	"2008"	"Male"	"M"	"81 years"	"81"	134
	"2008"	"2008"	"Male"	"M"	"82 years"	"82"	124
	"2008"	"2008"	"Male"	"M"	"83 years"	"83"	102
	"2008"	"2008"	"Male"	"M"	"84 years"	"84"	90
	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	404
"Total"	"2008"	"2008"	"Male"	"M"			32850
"Total"	"2008"	"2008"					63252
	"2009"	"2009"	"Female"	"F"	"< 1 year"	"0"	298
	"2009"	"2009"	"Female"	"F"	"1 year"	"1"	321
	"2009"	"2009"	"Female"	"F"	"2 years"	"2"	319
	"2009"	"2009"	"Female"	"F"	"3 years"	"3"	298
	"2009"	"2009"	"Female"	"F"	"4 years"	"4"	340
	"2009"	"2009"	"Female"	"F"	"5 years"	"5"	322
	"2009"	"2009"	"Female"	"F"	"6 years"	"6"	315
	"2009"	"2009"	"Female"	"F"	"7 years"	"7"	327
	"2009"	"2009"	"Female"	"F"	"8 years"	"8"	373
	"2009"	"2009"	"Female"	"F"	"9 years"	"9"	387
	"2009"	"2009"	"Female"	"F"	"10 years"	"10"	349
	"2009"	"2009"	"Female"	"F"	"11 years"	"11"	374
	"2009"	"2009"	"Female"	"F"	"12 years"	"12"	358
	"2009"	"2009"	"Female"	"F"	"13 years"	"13"	409
	"2009"	"2009"	"Female"	"F"	"14 years"	"14"	391
	"2009"	"2009"	"Female"	"F"	"15 years"	"15"	373
	"2009"	"2009"	"Female"	"F"	"16 years"	"16"	390
	"2009"	"2009"	"Female"	"F"	"17 years"	"17"	419
	"2009"	"2009"	"Female"	"F"	"18 years"	"18"	371
	"2009"	"2009"	"Female"	"F"	"19 years"	"19"	314
	"2009"	"2009"	"Female"	"F"	"20 years"	"20"	315
	"2009"	"2009"	"Female"	"F"	"21 years"	"21"	307
	"2009"	"2009"	"Female"	"F"	"22 years"	"22"	316
	"2009"	"2009"	"Female"	"F"	"23 years"	"23"	340
	"2009"	"2009"	"Female"	"F"	"24 years"	"24"	329
	"2009"	"2009"	"Female"	"F"	"25 years"	"25"	339
	"2009"	"2009"	"Female"	"F"	"26 years"	"26"	365
	"2009"	"2009"	"Female"	"F"	"27 years"	"27"	303
	"2009"	"2009"	"Female"	"F"	"28 years"	"28"	276
	"2009"	"2009"	"Female"	"F"	"29 years"	"29"	325
	"2009"	"2009"	"Female"	"F"	"30 years"	"30"	341
	"2009"	"2009"	"Female"	"F"	"31 years"	"31"	312
	"2009"	"2009"	"Female"	"F"	"32 years"	"32"	351
	"2009"	"2009"	"Female"	"F"	"33 years"	"33"	324
	"2009"	"2009"	"Female"	"F"	"34 years"	"34"	300
	"2009"	"2009"	"Female"	"F"	"35 years"	"35"	314
	"2009"	"2009"	"Female"	"F"	"36 years"	"36"	325
	"2009"	"2009"	"Female"	"F"	"37 years"	"37"	345
	"2009"	"2009"	"Female"	"F"	"38 years"	"38"	441
	"2009"	"2009"	"Female"	"F"	"39 years"	"39"	366
	"2009"	"2009"	"Female"	"F"	"40 years"	"40"	443
	"2009"	"2009"	"Female"	"F"	"41 years"	"41"	424
	"2009"	"2009"	"Female"	"F"	"42 years"	"42"	474
	"2009"	"2009"	"Female"	"F"	"43 years"	"43"	453
	"2009"	"2009"	"Female"	"F"	"44 years"	"44"	509
	"2009"	"2009"	"Female"	"F"	"45 years"	"45"	507
